mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.07583069801330566,0.0023269644281901495,0.04598792394002279,0.0014461822520031962,,15,11,9,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 11, 'model__min_samples_split': 9}",0.7689030883919062,0.7625133120340788,0.7694355697550586,0.7669506567270146,0.003145197931606197,10,0.7622609961128249,0.7599325794989061,0.762541653764589,0.7615784097921067,0.0011694044623613462,10,0.7834591991153019,0.7935386473429953,0.7986698560282276,0.7918892341621749,0.0063183037708697985,12
0.06998848915100098,0.0009451009510567349,0.04576444625854492,0.0024965514235118975,,7,19,12,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_leaf': 19, 'model__min_samples_split': 12}",0.7870074547390842,0.7960596379126731,0.8024494142705005,0.7951721689740859,0.006335310009788677,1,0.7812408093171553,0.7875921652849053,0.7940939293971616,0.787642301333074,0.005247384057176148,1,0.8171322973051628,0.8227540597171293,0.8296673114176141,0.8231845561466354,0.0051264438669641355,2
0.0649704138437907,0.003075666921785548,0.04848790168762207,0.0037526867642518145,,4,8,4,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_leaf': 8, 'model__min_samples_split': 4}",0.7843450479233227,0.7859424920127795,0.8008519701810437,0.7903798367057154,0.007433578839677656,3,0.7776905207352053,0.788969040035384,0.7843341654281257,0.7836645753995718,0.004628715625014527,3,0.8189111518537919,0.8279363832140154,0.8372517333434091,0.8280330894704054,0.007487823289374134,1
0.06380073229471843,0.0049176698074556895,0.051922003428141274,0.004743204204557214,balanced,2,12,7,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 12, 'model__min_samples_split': 7}",0.6682641107561236,0.6443024494142705,0.7438764643237487,0.6854810081647141,0.04243475209920674,18,0.686784234230143,0.6632052989191499,0.7546953240671119,0.7015616190721351,0.03878474358533202,18,0.7921643094115592,0.7823955241254874,0.7824350659259055,0.7856649664876508,0.004595757806239353,14
0.05594865481058756,0.0020542819797816875,0.04124895731608073,0.002864346807497956,balanced,1,12,13,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_leaf': 12, 'model__min_samples_split': 13}",0.6682641107561236,0.6443024494142705,0.6517571884984026,0.6547745828895989,0.010012285961072398,20,0.686784234230143,0.6632052989191499,0.6705000959173373,0.6734965430222101,0.00985648920049543,20,0.7389820150165882,0.7213942727431466,0.7264245677722376,0.7289336185106574,0.007396110296420467,20
0.06335051854451497,0.004897136288639987,0.041174093882242836,0.002938657108422815,,17,10,17,"{'model__class_weight': None, 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 17}",0.7726304579339723,0.7694355697550586,0.7710330138445154,0.7710330138445154,0.001304307637264755,8,0.7656144502566239,0.7661737392817388,0.7633033380648611,0.7650305092010745,0.0012424548693964314,8,0.7816010418485535,0.7906284558523952,0.7944474881597858,0.7888923286202448,0.005386303558193018,13
0.05217878023783366,0.005074384016283503,0.04187512397766113,0.003179811057150844,,15,19,13,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 19, 'model__min_samples_split': 13}",0.775825346112886,0.7870074547390842,0.8003194888178914,0.787717429889954,0.010012285961072407,5,0.7632494309187717,0.7797913949972364,0.7901568872564801,0.7777325710574962,0.011080970735230644,4,0.8103959315522961,0.8162192247249869,0.8206420091815247,0.8157523884862692,0.00419594874066086,6
0.0514984130859375,0.0023111078699019324,0.03979849815368652,0.0018489383201085463,,3,5,8,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8}",0.7854100106496272,0.7902023429179978,0.792332268370607,0.7893148739794107,0.002894836072115742,4,0.7706358910565576,0.7673532846658123,0.7637338243024883,0.7672410000082861,0.0028188753375113017,6,0.8085079448227693,0.8130485710959781,0.8303132733923249,0.8172899297703573,0.009393612406315205,5
0.061687072118123375,0.0027579774986201478,0.0398707389831543,0.0034762330167829934,,9,7,19,"{'model__class_weight': None, 'model__max_depth': 9, 'model__min_samples_leaf': 7, 'model__min_samples_split': 19}",0.7784877529286475,0.777422790202343,0.768370607028754,0.7747603833865814,0.004539123838318906,6,0.7737445146866668,0.7759429234489117,0.7620259225652455,0.770571120233608,0.006108657935805535,5,0.7869987195157441,0.7959162737908154,0.7957212466993451,0.7928787466686348,0.004158569335773343,11
0.06104747454325358,0.0023103379877813485,0.04392226537068685,0.002663127363077272,balanced,14,18,10,"{'model__class_weight': 'balanced', 'model__max_depth': 14, 'model__min_samples_leaf': 18, 'model__min_samples_split': 10}",0.7257720979765708,0.7401490947816827,0.7460063897763578,0.7373091941782038,0.008501192768780998,11,0.7399216345096755,0.7535322439510795,0.7586031460381835,0.7506856748329795,0.00788783599624698,11,0.8092638670624528,0.8114617891857284,0.823012231860385,0.8145792960361887,0.006030119975382213,7
