mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.02388421694437663,0.001816681835305705,0.017423232396443684,0.0012716214793631374,0.01971387269004537,balanced,l2,saga,,"{'model__C': np.float64(0.01971387269004537), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.9671052631578947,0.9539473684210527,0.9735099337748344,0.9648541884512606,0.008143463383040473,8,0.967045823101515,0.9536829575689678,0.9734070840858919,0.9647119549187916,0.008219711967161779,6,0.9961218836565097,0.994275161588181,0.9853383458646616,0.9919117970364507,0.004708877490466629,9
0.01856509844462077,0.002289522921327026,0.019928375879923504,0.005316469090142003,0.0001899776347411129,,l2,lbfgs,,"{'model__C': np.float64(0.0001899776347411129), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.6381578947368421,0.6776315789473685,0.6887417218543046,0.668177065179505,0.021705940268389994,19,0.5101176063645797,0.5891696169938848,0.6070730454333438,0.5687867562639362,0.04212430058692625,19,0.9933518005540165,0.9774699907663897,0.9731203007518796,0.9813140306907618,0.008695243077533523,18
0.018711249033610027,0.0009020944595651451,0.016294161478678387,0.0023180973426113554,0.0010547383621352044,,l2,saga,,"{'model__C': np.float64(0.0010547383621352044), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8552631578947368,0.875,0.8874172185430463,0.8725601254792611,0.013239729221840975,16,0.845467596390484,0.8691792419941232,0.881966986763386,0.8655379417159977,0.015121632962635164,16,0.9948291782086796,0.9819021237303786,0.9776315789473684,0.9847876269621422,0.007311358823253543,14
0.022420485814412434,0.0015185391248969215,0.0178070863087972,0.002128005356848831,62.20025976819163,balanced,l2,lbfgs,,"{'model__C': np.float64(62.20025976819163), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9539473684210527,0.9605263157894737,0.9668874172185431,0.9604537004763566,0.005283002331890003,10,0.9538641523421211,0.9606566397652238,0.9669463336462105,0.9604890419178518,0.0053420928294130605,10,0.9918744228993537,0.9968605724838412,0.9859022556390977,0.9915457503407642,0.004479746738044047,10
0.019977092742919922,0.0011433220872469102,0.01898781458536784,0.0039043232020801806,0.006724850206557251,,elasticnet,saga,0.5,"{'model__C': np.float64(0.006724850206557251), 'model__class_weight': None, 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.756578947368421,0.7960526315789473,0.8211920529801324,0.7912745439758336,0.0265936827718516,17,0.7179329481091594,0.7722700757782262,0.8039171404515663,0.7647067214463172,0.03550796699105247,17,0.9929824561403509,0.9780240073868882,0.9791353383458646,0.9833806006243679,0.006804679083172797,15
0.46593817075093585,0.06246837592512975,0.010052680969238281,0.0008595434085650795,1.2577117345941886,balanced,l1,saga,,"{'model__C': np.float64(1.2577117345941886), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.9605263157894737,0.9736842105263158,0.9668874172185431,0.9670326478447775,0.00537266956782516,5,0.9603794642857142,0.9736842105263158,0.9669463336462105,0.9670033361527469,0.005431789459347283,5,0.9948291782086796,0.997229916897507,0.9892857142857143,0.9937816031306337,0.003326725010417946,5
0.018263737360636394,0.001783874536812735,0.021294514338175457,0.003087992652521923,0.0010969527495277803,,l2,saga,,"{'model__C': np.float64(0.0010969527495277803), 'model__class_weight': None, 'model__penalty': 'l2', 'model__solver': 'saga'}",0.8618421052631579,0.875,0.8940397350993378,0.8769606134541652,0.013217534959399096,15,0.8531187891759668,0.8691792419941232,0.8893246747679975,0.8705409019793624,0.01481231753895733,15,0.9948291782086796,0.9819021237303786,0.9778195488721804,0.9848502836037462,0.007250315281442347,13
0.20402844746907553,0.014595793106136437,0.016141573588053387,0.001105417525385253,0.944351568796268,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.944351568796268), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.9539473684210527,0.993421052631579,0.9735099337748344,0.973626118275822,0.016115273509247702,4,0.9538641523421211,0.9934091646203029,0.9735099337748344,0.9735944169124194,0.01614429418444363,4,0.9968605724838412,0.9992613111726685,0.9902255639097745,0.9954491491887615,0.003821454255310377,1
0.016526063283284504,0.0039648603513202825,0.015361865361531576,0.004013841866769679,0.0017686829008985233,balanced,elasticnet,saga,0.5,"{'model__C': np.float64(0.0017686829008985233), 'model__class_weight': 'balanced', 'model__l1_ratio': 0.5, 'model__penalty': 'elasticnet', 'model__solver': 'saga'}",0.625,0.625,0.6291390728476821,0.6263796909492273,0.001951177652280757,20,0.4807692307692308,0.4807692307692308,0.48592042211812847,0.48248629455219666,0.0024282948893300225,20,0.5,0.5,0.5,0.5,0.0,20
0.02003177007039388,0.0038630843617685233,0.015040238698323568,0.002272241229828418,65.6912864093918,balanced,l2,lbfgs,,"{'model__C': np.float64(65.6912864093918), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'lbfgs'}",0.9473684210526315,0.9605263157894737,0.9668874172185431,0.9582607180202162,0.008128038007221929,11,0.9471726190476191,0.9606566397652238,0.9669463336462105,0.9582585308196844,0.0082487632261911,11,0.9915050784856879,0.9968605724838412,0.9859022556390977,0.9914226355362089,0.004474093922973767,11
