mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.6594714323679606,0.007554207987988912,0.2574930985768636,0.010751721614393656,balanced_subsample,15,12,171,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 15, 'model__min_samples_split': 12, 'model__n_estimators': 171}",0.9802631578947368,0.9276315789473685,0.9602649006622517,0.9560532125014524,0.021692157008100572,1,0.9802274938609091,0.9275008108233331,0.9604020972538433,0.9560434673126953,0.021745099329261226,1,0.992982456140351,0.9916897506925207,0.9817669172932331,0.9888130413753683,0.005010234211381514,3
0.5178781350453695,0.01184239220759339,0.3021821180979411,0.05029113574730794,,7,12,187,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_split': 12, 'model__n_estimators': 187}",0.9671052631578947,0.9276315789473685,0.9602649006622517,0.9516672475891715,0.01722367876039396,5,0.9669163982635485,0.9272160761798067,0.9604020972538433,0.9515115238990662,0.01738410412456761,5,0.989843028624192,0.9911357340720222,0.9823308270676692,0.9877698632546278,0.003882019047351216,10
0.7845966815948486,0.022897017615255706,0.28488628069559735,0.00793741178310918,,4,9,251,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_split': 9, 'model__n_estimators': 251}",0.9671052631578947,0.9342105263157895,0.9536423841059603,0.9516527245265481,0.013502715453056051,6,0.9669163982635485,0.933390022675737,0.9537248671046947,0.9513437626813267,0.013790255224130483,6,0.9902123730378578,0.9902123730378578,0.9815789473684211,0.987334564481379,0.0040698358904858,14
1.6835867563883464,0.04438814215263466,0.32491787274678546,0.0038082643863323233,balanced_subsample,2,13,393,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 2, 'model__min_samples_split': 13, 'model__n_estimators': 393}",0.9473684210526315,0.9276315789473685,0.9337748344370861,0.9362582781456954,0.008246670179023545,18,0.9471726190476191,0.9275008108233331,0.9342045490820067,0.9362926596509863,0.008165584854109113,18,0.990027700831025,0.9878116343490304,0.981203007518797,0.9863474475662842,0.003748482823294172,18
1.373449166615804,0.07603332491304707,0.34479467074076336,0.007141389781412532,balanced,1,13,413,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_split': 13, 'model__n_estimators': 413}",0.9276315789473685,0.9144736842105263,0.9271523178807947,0.9230858603462297,0.006092870485891355,20,0.9268995530463421,0.9139826354852261,0.9277244641483051,0.9228688842266245,0.006292544906582621,20,0.9839335180055401,0.9852262234533703,0.9802631578947367,0.9831409664512156,0.00210223823729538,20
0.5550847053527832,0.08230277914312893,0.21021485328674316,0.032192263749703125,balanced,12,18,158,"{'model__class_weight': 'balanced', 'model__max_depth': 12, 'model__min_samples_split': 18, 'model__n_estimators': 158}",0.9605263157894737,0.9276315789473685,0.9470198675496688,0.9450592540955037,0.01350059089608867,17,0.9603794642857142,0.9275008108233331,0.9472027963384578,0.9450276904825018,0.013510484261942561,17,0.9922437673130193,0.9911357340720222,0.9808270676691729,0.9880688563514047,0.0051406589658243166,9
1.6644781430562336,0.08914864056864548,0.41810258229573566,0.016871263885490224,balanced_subsample,10,17,370,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 10, 'model__min_samples_split': 17, 'model__n_estimators': 370}",0.9605263157894737,0.9276315789473685,0.9536423841059603,0.9472667596142674,0.014165741978970319,14,0.9605263157894737,0.9275008108233331,0.9538751961271904,0.9473007742466657,0.014261562837793165,14,0.9913204062788551,0.9918744228993537,0.9800751879699249,0.9877566723827113,0.005436336737905823,12
0.5170844395955404,0.057724359378690894,0.18457611401875815,0.013787773447623919,balanced,15,13,154,"{'model__class_weight': 'balanced', 'model__max_depth': 15, 'model__min_samples_split': 13, 'model__n_estimators': 154}",0.9671052631578947,0.9276315789473685,0.9536423841059603,0.9494597420704078,0.01638421612581785,8,0.9669163982635485,0.9275008108233331,0.9537248671046947,0.9493806920638588,0.016381921456357144,11,0.9922437673130193,0.991320406278855,0.9817669172932331,0.9884436969617024,0.0047362213458844995,5
1.4075435797373455,0.06589039858483306,0.38367025057474774,0.010735144304768735,,3,6,406,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_split': 6, 'model__n_estimators': 406}",0.9671052631578947,0.9276315789473685,0.9536423841059603,0.9494597420704078,0.01638421612581785,8,0.9669163982635485,0.9268995530463421,0.9537248671046947,0.9491802728048618,0.016649864429818823,13,0.9902123730378578,0.989843028624192,0.9808270676691729,0.9869608231104077,0.004339840295343703,15
1.559842586517334,0.05482978268545575,0.33354512850443524,0.015620367115171018,balanced_subsample,9,8,373,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 9, 'model__min_samples_split': 8, 'model__n_estimators': 373}",0.9802631578947368,0.9276315789473685,0.9602649006622517,0.9560532125014524,0.021692157008100572,1,0.9802274938609091,0.9275008108233331,0.9604020972538433,0.9560434673126953,0.021745099329261226,1,0.9929824561403509,0.9920590951061865,0.980639097744361,0.9885602163302994,0.00561374733068908,4
1.288654883702596,0.09896153967560106,0.3353399435679118,0.012833270722163781,,14,19,364,"{'model__class_weight': None, 'model__max_depth': 14, 'model__min_samples_split': 19, 'model__n_estimators': 364}",0.9605263157894737,0.9342105263157895,0.9536423841059603,0.9494597420704078,0.01114304161660225,8,0.9603794642857142,0.9336925960637299,0.9537248671046947,0.949265642484713,0.011341979457836496,12,0.9889196675900277,0.9907663896583564,0.9810150375939849,0.9869003649474563,0.004229294987942423,16
1.5209167003631592,0.06398335979650024,0.31066004435221356,0.008398700105607433,balanced,2,16,363,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_split': 16, 'model__n_estimators': 363}",0.9473684210526315,0.9276315789473685,0.9337748344370861,0.9362582781456954,0.008246670179023545,18,0.9471726190476191,0.9275008108233331,0.9342045490820067,0.9362926596509863,0.008165584854109113,18,0.9898430286241919,0.9876269621421976,0.981390977443609,0.9862869894033328,0.0035782619147172257,19
0.7863020896911621,0.04102987061165516,0.20818122227986655,0.02768200790533566,balanced_subsample,3,15,180,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 3, 'model__min_samples_split': 15, 'model__n_estimators': 180}",0.9605263157894737,0.9276315789473685,0.9536423841059603,0.9472667596142674,0.014165741978970319,14,0.9603794642857142,0.9275008108233331,0.9538751961271904,0.9472518237454125,0.01421626438638994,15,0.9913204062788551,0.9896583564173592,0.9817669172932331,0.9875818933298158,0.004167418238753912,13
0.3733603159586589,0.02433912452050659,0.14219307899475098,0.00453722195334855,balanced,8,5,101,"{'model__class_weight': 'balanced', 'model__max_depth': 8, 'model__min_samples_split': 5, 'model__n_estimators': 101}",0.9671052631578947,0.9342105263157895,0.9602649006622517,0.953860230045312,0.014172291799175283,3,0.9669163982635485,0.9339657738095238,0.9602649006622517,0.9537156909117748,0.014226853112907037,4,0.9939058171745152,0.9926131117266852,0.9845864661654136,0.9903684650222045,0.004122410696721234,1
1.1460121472676594,0.015477574855938349,0.3271464506785075,0.015477228603774264,balanced,6,11,359,"{'model__class_weight': 'balanced', 'model__max_depth': 6, 'model__min_samples_split': 11, 'model__n_estimators': 359}",0.9736842105263158,0.9276315789473685,0.9602649006622517,0.953860230045312,0.019338667191582472,3,0.9735863095238094,0.9275008108233331,0.9604020972538433,0.9538297392003287,0.019379804185553576,3,0.9915050784856879,0.9916897506925209,0.9813909774436089,0.9881952688739393,0.004811951257556127,7
0.8021488984425863,0.007887098816951002,0.2847728729248047,0.010904371484576379,balanced,18,13,261,"{'model__class_weight': 'balanced', 'model__max_depth': 18, 'model__min_samples_split': 13, 'model__n_estimators': 261}",0.9605263157894737,0.9276315789473685,0.9602649006622517,0.9494742651330311,0.015445480230393044,7,0.9603794642857142,0.9275008108233331,0.9604020972538433,0.9494274574542968,0.01550448327467847,10,0.9918744228993537,0.9920590951061865,0.9813909774436089,0.9884414984830497,0.004986041258800542,6
1.441115140914917,0.05073941730974684,0.29378732045491535,0.03329473159928232,balanced,4,15,450,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_split': 15, 'model__n_estimators': 450}",0.9671052631578947,0.9276315789473685,0.9536423841059603,0.9494597420704078,0.01638421612581785,8,0.967045823101515,0.9275008108233331,0.9538751961271904,0.9494739433506796,0.016441416575677558,7,0.9915050784856879,0.9915050784856879,0.9802631578947368,0.9877577716220376,0.0052994921889481265,11
