mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.6213718255360922,0.009410892922266505,0.1764085292816162,0.006812973261100223,balanced_subsample,15,12,171,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 15, 'model__min_samples_split': 12, 'model__n_estimators': 171}",0.9802631578947368,0.9276315789473685,0.9602649006622517,0.9560532125014524,0.021692157008100572,1,0.9802274938609091,0.9275008108233331,0.9604020972538433,0.9560434673126953,0.021745099329261226,1,0.992982456140351,0.9916897506925207,0.9817669172932331,0.9888130413753683,0.005010234211381514,3
0.5056864420572916,0.008095428610898648,0.21133995056152344,0.00920578432840927,,7,12,187,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_split': 12, 'model__n_estimators': 187}",0.9671052631578947,0.9276315789473685,0.9602649006622517,0.9516672475891715,0.01722367876039396,5,0.9669163982635485,0.9272160761798067,0.9604020972538433,0.9515115238990662,0.01738410412456761,5,0.989843028624192,0.9911357340720222,0.9823308270676692,0.9877698632546278,0.003882019047351216,10
0.6941077709197998,0.006421145297685774,0.2163254419962565,0.009327403607897583,,4,9,251,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_split': 9, 'model__n_estimators': 251}",0.9671052631578947,0.9342105263157895,0.9536423841059603,0.9516527245265481,0.013502715453056051,6,0.9669163982635485,0.933390022675737,0.9537248671046947,0.9513437626813267,0.013790255224130483,6,0.9902123730378578,0.9902123730378578,0.9815789473684211,0.987334564481379,0.0040698358904858,14
1.516944169998169,0.037055893564010345,0.3361637592315674,0.035313459550247214,balanced_subsample,2,13,393,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 2, 'model__min_samples_split': 13, 'model__n_estimators': 393}",0.9473684210526315,0.9276315789473685,0.9337748344370861,0.9362582781456954,0.008246670179023545,18,0.9471726190476191,0.9275008108233331,0.9342045490820067,0.9362926596509863,0.008165584854109113,18,0.990027700831025,0.9878116343490304,0.981203007518797,0.9863474475662842,0.003748482823294172,18
1.2125683625539143,0.03123953078712254,0.33617528279622394,0.017973571013211828,balanced,1,13,413,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_split': 13, 'model__n_estimators': 413}",0.9276315789473685,0.9144736842105263,0.9271523178807947,0.9230858603462297,0.006092870485891355,20,0.9268995530463421,0.9139826354852261,0.9277244641483051,0.9228688842266245,0.006292544906582621,20,0.9839335180055401,0.9852262234533703,0.9802631578947367,0.9831409664512156,0.00210223823729538,20
0.4652218023935954,0.027932290388873602,0.18620983759562174,0.02296954547891618,balanced,12,18,158,"{'model__class_weight': 'balanced', 'model__max_depth': 12, 'model__min_samples_split': 18, 'model__n_estimators': 158}",0.9605263157894737,0.9276315789473685,0.9470198675496688,0.9450592540955037,0.01350059089608867,17,0.9603794642857142,0.9275008108233331,0.9472027963384578,0.9450276904825018,0.013510484261942561,17,0.9922437673130193,0.9911357340720222,0.9808270676691729,0.9880688563514047,0.0051406589658243166,9
1.5303994019826253,0.011412021672022769,0.3268122673034668,0.016022670072229645,balanced_subsample,10,17,370,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 10, 'model__min_samples_split': 17, 'model__n_estimators': 370}",0.9605263157894737,0.9276315789473685,0.9536423841059603,0.9472667596142674,0.014165741978970319,14,0.9605263157894737,0.9275008108233331,0.9538751961271904,0.9473007742466657,0.014261562837793165,14,0.9913204062788551,0.9918744228993537,0.9800751879699249,0.9877566723827113,0.005436336737905823,12
0.484738826751709,0.034289756822096285,0.17801761627197266,0.02543041994685051,balanced,15,13,154,"{'model__class_weight': 'balanced', 'model__max_depth': 15, 'model__min_samples_split': 13, 'model__n_estimators': 154}",0.9671052631578947,0.9276315789473685,0.9536423841059603,0.9494597420704078,0.01638421612581785,8,0.9669163982635485,0.9275008108233331,0.9537248671046947,0.9493806920638588,0.016381921456357144,11,0.9922437673130193,0.991320406278855,0.9817669172932331,0.9884436969617024,0.0047362213458844995,5
1.3266444206237793,0.030052722098983634,0.3242611090342204,0.014348596658479932,,3,6,406,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_split': 6, 'model__n_estimators': 406}",0.9671052631578947,0.9276315789473685,0.9536423841059603,0.9494597420704078,0.01638421612581785,8,0.9669163982635485,0.9268995530463421,0.9537248671046947,0.9491802728048618,0.016649864429818823,13,0.9902123730378578,0.989843028624192,0.9808270676691729,0.9869608231104077,0.004339840295343703,15
1.522049347559611,0.008363023309430834,0.2932770252227783,0.014175153754390202,balanced_subsample,9,8,373,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 9, 'model__min_samples_split': 8, 'model__n_estimators': 373}",0.9802631578947368,0.9276315789473685,0.9602649006622517,0.9560532125014524,0.021692157008100572,1,0.9802274938609091,0.9275008108233331,0.9604020972538433,0.9560434673126953,0.021745099329261226,1,0.9929824561403509,0.9920590951061865,0.980639097744361,0.9885602163302994,0.00561374733068908,4
