mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.9952049255371094,0.008932328289909424,0.33023834228515625,0.013357513163558774,balanced_subsample,15,12,171,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 15, 'model__min_samples_split': 12, 'model__n_estimators': 171}",0.7811501597444089,0.7667731629392971,0.7870074547390842,0.77831025914093,0.008501192768781035,6,0.7872582396160723,0.7751684877909295,0.7921269974496824,0.7848512416188947,0.0071294222290597285,5,0.8308844071939933,0.8351798498341191,0.8465749483012435,0.8375464017764519,0.00662060904204423,16
0.7497231165568033,0.033065261264435035,0.34641051292419434,0.03839270148110364,,7,12,187,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_split': 12, 'model__n_estimators': 187}",0.788604898828541,0.8008519701810437,0.8093716719914803,0.7996095136670217,0.008523398795557663,3,0.7780155213485402,0.7913606114539417,0.7944601077079534,0.7879454135034786,0.0071346005687627865,3,0.8370809324253535,0.8416870380071008,0.8542407512632225,0.8443362405652256,0.007251599882444437,2
0.958432118097941,0.033145605990721146,0.39107203483581543,0.006249649440472822,,4,9,251,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_split': 9, 'model__n_estimators': 251}",0.7838125665601704,0.8008519701810437,0.7896698615548455,0.79144479943202,0.007068621850102924,4,0.7596711299278055,0.7797049362408528,0.7588648996836804,0.7660803219507796,0.009639677993120797,13,0.8346807519934812,0.8392970432454456,0.8486632438190378,0.840880346352655,0.005817081511085138,10
2.6739052136739097,0.02169477127707023,0.4708399772644043,0.008530428610959156,balanced_subsample,2,13,393,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 2, 'model__min_samples_split': 13, 'model__n_estimators': 393}",0.7300319488817891,0.7050053248136315,0.7257720979765708,0.7202697905573304,0.010932810503680853,18,0.7452806398673433,0.7222101086804518,0.7414535541875936,0.7363147675784628,0.010095137382983599,18,0.8273870845701646,0.8336803736685874,0.8396103301599573,0.8335592627995698,0.00499085390616625,19
2.116171360015869,0.011742112408232681,0.5599314371744791,0.0034726618115949706,balanced,1,13,413,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_split': 13, 'model__n_estimators': 413}",0.7135250266240681,0.6986155484558041,0.7103301384451545,0.7074902378416755,0.006409467548905833,20,0.7301884675832968,0.7162684122316173,0.7271555924048637,0.7245374907399259,0.005976778814401492,20,0.8233470112333392,0.8284747686397764,0.8368898783789479,0.8295705527506878,0.00558288275261663,20
0.7651683489481608,0.08906880770994985,0.3925587336222331,0.06461971795745874,balanced,12,18,158,"{'model__class_weight': 'balanced', 'model__max_depth': 12, 'model__min_samples_split': 18, 'model__n_estimators': 158}",0.7742279020234292,0.7614483493077743,0.7816826411075612,0.7724529641462549,0.008355415190585585,10,0.7823548831583428,0.7720097195065921,0.7891935351919172,0.781186045952284,0.00706378159758194,8,0.8345083231476632,0.8390649554740701,0.849440723361153,0.8410046673276289,0.006248520122934924,9
2.7272852261861167,0.0275965918237742,0.8554542064666748,0.14280121091706238,balanced_subsample,10,17,370,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 10, 'model__min_samples_split': 17, 'model__n_estimators': 370}",0.7747603833865815,0.7561235356762513,0.7790202342917998,0.7699680511182109,0.009942821138914384,11,0.783455317225606,0.7674401458597863,0.7873698814256205,0.7794217815036709,0.00862170314752695,9,0.835768436063093,0.8399954892031896,0.8508118484975753,0.8421919245879526,0.006334788116323142,6
0.8162862459818522,0.09395783136526598,0.3449219862620036,0.03525511846915709,balanced,15,13,154,"{'model__class_weight': 'balanced', 'model__max_depth': 15, 'model__min_samples_split': 13, 'model__n_estimators': 154}",0.7779552715654952,0.7651757188498403,0.7864749733759319,0.7765353212637557,0.008753161523562624,9,0.7844354691018679,0.7744735848521751,0.791656254502867,0.7835217694856366,0.0070444857547223025,7,0.8301379430766546,0.8359968860951051,0.8476728656733337,0.8379358982816978,0.007288722055920729,15
2.2325658003489175,0.15370422461891048,0.8075447877248129,0.12707072593083524,,3,6,406,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_split': 6, 'model__n_estimators': 406}",0.7768903088391906,0.7907348242811502,0.775825346112886,0.7811501597444089,0.006791312200819674,5,0.7418638417604814,0.7568062032617411,0.7343646881266065,0.7443449110496098,0.009328171632326469,17,0.8330423141842732,0.8361765904196495,0.844747508069075,0.8379888042243326,0.004947455920343491,14
2.446599006652832,0.06523890908015638,0.5368167559305826,0.036692723859224,balanced_subsample,9,8,373,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 9, 'model__min_samples_split': 8, 'model__n_estimators': 373}",0.7710330138445154,0.7582534611288605,0.7800851970181044,0.7697905573304934,0.008955964367442587,12,0.7795985137784017,0.7694093600488214,0.7879325676512418,0.7789801471594883,0.00757469858265574,10,0.8354279436586927,0.8394185437401782,0.8495315504104655,0.8414593459364456,0.005935856358065488,8
1.98975666364034,0.09785385927402808,0.5709481239318848,0.07857153975189604,,14,19,364,"{'model__class_weight': None, 'model__max_depth': 14, 'model__min_samples_split': 19, 'model__n_estimators': 364}",0.792332268370607,0.8061767838125665,0.8067092651757188,0.8017394391196309,0.006655425367146853,2,0.780576186326985,0.7973108849585764,0.7934497364147913,0.7904456025667842,0.00715453933784247,2,0.8357240556428613,0.8397284791339269,0.8510552649897328,0.8421692665888404,0.00649253815593702,7
2.4902321497599282,0.32385137284668386,0.5510157744089762,0.024100452180553608,balanced,2,16,363,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_split': 16, 'model__n_estimators': 363}",0.7305644302449414,0.7034078807241747,0.7236421725239617,0.7192048278310259,0.011522067708283606,19,0.7457694497517598,0.7207202239202333,0.7394840940982955,0.7353245892567628,0.010640865850883712,19,0.8276751935277341,0.8333951749025085,0.839975818206391,0.8336820622122113,0.0050258047526505365,18
1.6587363878885906,0.33993825108292164,0.36556045214335126,0.04945528344400792,balanced_subsample,3,15,180,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 3, 'model__min_samples_split': 15, 'model__n_estimators': 180}",0.7358892438764644,0.7135250266240681,0.740681576144835,0.7300319488817891,0.011834989760858856,17,0.7503533040300229,0.7301014988019562,0.7549433172306645,0.7451327066875478,0.010792588913089741,16,0.8321277865083523,0.835361009254409,0.8429774705320722,0.8368220887649445,0.004548257970968705,17
0.6208040714263916,0.0384599755583938,0.22699149449666342,0.029714588032647964,balanced,8,5,101,"{'model__class_weight': 'balanced', 'model__max_depth': 8, 'model__min_samples_split': 5, 'model__n_estimators': 101}",0.7694355697550586,0.7460063897763578,0.7763578274760383,0.7639332623358183,0.012987403713118014,14,0.7795463466171852,0.7588639556205794,0.7854992691909934,0.774636523809586,0.01141460328556032,12,0.8372722775158604,0.839158809149642,0.8514367385968455,0.8426226084207826,0.006279937285873237,5
