mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
0.03674165407816569,0.0012483820880021504,0.027235905329386394,0.0008811270393164489,,15,11,9,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 11, 'model__min_samples_split': 9}",0.5349105597230237,0.5242494226327945,0.539838337182448,0.5329994398460888,0.006506040710863076,6,0.5184078375793097,0.5125424053570371,0.5240650644883629,0.5183384358082366,0.004704361863813368,4,0.6575683788372058,0.6600694742294032,0.6611137976739663,0.6595838835801917,0.0014875813458912156,9
0.03640166918436686,0.006154192048425271,0.023233334223429363,0.0014862104262663139,,7,19,12,"{'model__class_weight': None, 'model__max_depth': 7, 'model__min_samples_leaf': 19, 'model__min_samples_split': 12}",0.5452971725331794,0.5294457274826789,0.5271362586605081,0.5339597195587888,0.008072041935802615,5,0.5209923477006816,0.5018911510171147,0.5080334021478253,0.5103056336218739,0.00796183419361056,8,0.6723000674579211,0.6689114534138626,0.7246548248653445,0.6886221152457095,0.02551650182639468,3
0.03576453526814779,0.014162413661995853,0.027770201365152996,0.004414331250169654,,4,8,4,"{'model__class_weight': None, 'model__max_depth': 4, 'model__min_samples_leaf': 8, 'model__min_samples_split': 4}",0.5372186959030583,0.5265588914549654,0.5184757505773672,0.5274177793117969,0.007675839417002806,9,0.5089884520132568,0.469952372215197,0.5024547970487635,0.49379854042573906,0.017071456988061763,9,0.6996470498839583,0.7443538996047042,0.7319084974300798,0.7253031489729141,0.01883964922123508,1
0.01976799964904785,0.0031188594509300644,0.025894800821940105,0.0015529185135830452,balanced,2,12,7,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 12, 'model__min_samples_split': 7}",0.3190998268897865,0.05138568129330254,0.32274826789838335,0.2310779253604908,0.12707033410379406,18,0.1715280778169435,0.05066302370192162,0.1987252883913473,0.14030546330340413,0.06435188315833602,18,0.519452703710879,0.5767912611739383,0.5646763153106992,0.5536400933985055,0.024674902074206567,18
0.02434539794921875,0.012353072711148997,0.025385618209838867,0.0009025679948377373,balanced,1,12,13,"{'model__class_weight': 'balanced', 'model__max_depth': 1, 'model__min_samples_leaf': 12, 'model__min_samples_split': 13}",0.0051933064050779,0.003464203233256351,0.004618937644341801,0.004425482427558684,0.0007190355278085069,20,6.312940759377831e-05,3.5893455710823424e-05,4.2767941151312976e-05,4.72636014853049e-05,1.1564528816504075e-05,20,0.5400027880140412,0.5952689301546484,0.5006805352239058,0.5453174177975318,0.03879798174471803,20
0.03959759076436361,0.004162133495676177,0.035422960917154946,0.003314315375113547,,17,10,17,"{'model__class_weight': None, 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 17}",0.5354875937680323,0.5248267898383372,0.5352193995381063,0.5318445943814919,0.0049635449355397805,7,0.517522063334403,0.5139843103596448,0.5218522001930687,0.5177861912957055,0.0032174778209730424,5,0.6631328985159334,0.672373179277024,0.6553288584701786,0.6636116454210453,0.006966544666764206,6
0.03108366330464681,0.0002387769178472077,0.03200268745422363,0.00849594580410658,,15,19,13,"{'model__class_weight': None, 'model__max_depth': 15, 'model__min_samples_leaf': 19, 'model__min_samples_split': 13}",0.5383727639930755,0.5236720554272517,0.5404157043879908,0.534153507936106,0.007458285611131663,4,0.5170777432616099,0.5031291719051052,0.5202868373397628,0.5134979175021593,0.0074479408851453955,7,0.6504142903041759,0.6725544790469958,0.6677959987634765,0.663588256038216,0.00951580487131487,7
0.02043747901916504,0.0015682907127349058,0.027161916097005207,0.004735466818509319,,3,5,8,"{'model__class_weight': None, 'model__max_depth': 3, 'model__min_samples_leaf': 5, 'model__min_samples_split': 8}",0.5199076745527986,0.5184757505773672,0.5225173210161663,0.520300248715444,0.0016731524652237296,10,0.49220115347553867,0.4922626631547117,0.45257856812662384,0.47901412825229145,0.018692780696095777,10,0.6770744262253297,0.718090901830201,0.7217300241260846,0.7056317840605385,0.020247679993309814,2
0.03534285227457682,0.005028601459341597,0.023646831512451172,0.0016330376571310906,,9,7,19,"{'model__class_weight': None, 'model__max_depth': 9, 'model__min_samples_leaf': 7, 'model__min_samples_split': 19}",0.5568378534333526,0.5202078521939953,0.5161662817551963,0.5310706624608481,0.018294710908950008,8,0.5399983051054992,0.5033722175001789,0.5040816774308828,0.515817400012187,0.017100934900313638,6,0.6671524985079781,0.666286894529078,0.6368468630408198,0.656762085359292,0.014086621964537837,10
0.03864367802937826,0.0008617255846677818,0.026687065760294598,0.003892029753072849,balanced,14,18,10,"{'model__class_weight': 'balanced', 'model__max_depth': 14, 'model__min_samples_leaf': 18, 'model__min_samples_split': 10}",0.3410271206001154,0.371824480369515,0.3493071593533487,0.3540529201076597,0.013013096634911733,17,0.38027215007640464,0.4110220869735822,0.3858549933087112,0.3923830767862327,0.013375389345416397,15,0.6274546498454422,0.628910406253693,0.6431227691997162,0.6331626084329506,0.007067927963927651,11
0.02247007687886556,0.001873592794275844,0.027685085932413738,0.0016263586942392885,balanced,2,15,8,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_leaf': 15, 'model__min_samples_split': 8}",0.3190998268897865,0.05138568129330254,0.32274826789838335,0.2310779253604908,0.12707033410379406,18,0.1715280778169435,0.05066302370192162,0.1987252883913473,0.14030546330340413,0.06435188315833602,18,0.519452703710879,0.5767912611739383,0.5646763153106992,0.5536400933985055,0.024674902074206567,18
0.03500262896219889,0.002539414199860867,0.022867361704508465,0.0022532892218152844,balanced,8,15,4,"{'model__class_weight': 'balanced', 'model__max_depth': 8, 'model__min_samples_leaf': 15, 'model__min_samples_split': 4}",0.33756491633006347,0.4105080831408776,0.40704387990762125,0.38503895979285413,0.033598995798887865,14,0.3382254944996844,0.4384491420922663,0.4205071065398658,0.3990605810439389,0.04363607052333421,14,0.6149342202509201,0.6126349287756304,0.6504091763204543,0.6259927751156683,0.01729050165393109,12
0.043900251388549805,0.0018993060701274775,0.02836020787556966,0.0036456840579089577,balanced,17,4,19,"{'model__class_weight': 'balanced', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 19}",0.41950375072129253,0.42782909930715934,0.4312933025404157,0.42620871752295586,0.00494756578995378,12,0.4364489574048815,0.44679444490895204,0.45166491652163593,0.44496943961182317,0.006344516593699739,12,0.6195342395311638,0.6139885676149415,0.6344816520512441,0.6226681530657832,0.008654774711499216,13
0.021574020385742188,0.0007769901155563707,0.022057056427001953,0.0010738791509260672,balanced,4,2,7,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 2, 'model__min_samples_split': 7}",0.3721869590305828,0.3510392609699769,0.35739030023094687,0.3602055067438355,0.008860034766609617,15,0.37436879729297734,0.25591551331181256,0.2617097811068423,0.29733136390387743,0.05452502784474385,16,0.6060883104286455,0.5852940491696433,0.6055708978996212,0.59898441916597,0.00968285777060123,16
0.035909414291381836,0.0012480212371615495,0.0254213809967041,0.002946865462152899,balanced,10,4,19,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 4, 'model__min_samples_split': 19}",0.3364108482400462,0.4359122401847575,0.407621247113164,0.3933147785126559,0.04186197982733862,13,0.3668510172566654,0.4639377563765988,0.4188631977006327,0.41655065711129896,0.03966921233751676,13,0.6207633510496073,0.6107084114089147,0.6308856707462522,0.6207858110682581,0.008237346940646671,14
0.040072123209635414,0.0003529559968613368,0.024322350819905598,0.0006269696758910831,balanced,12,2,11,"{'model__class_weight': 'balanced', 'model__max_depth': 12, 'model__min_samples_leaf': 2, 'model__min_samples_split': 11}",0.41142527409117136,0.44399538106235564,0.4237875288683603,0.4264027280072958,0.01342466428955335,11,0.4364556763368184,0.4622771572265504,0.44871292594660966,0.4491485865033262,0.010546075697471773,11,0.6140592702306863,0.6148183825944548,0.6280503904812429,0.6189760144354614,0.006424032397199202,15
0.023731311162312824,0.002821151750327619,0.022797664006551106,0.00048818086380326785,balanced,4,14,17,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_leaf': 14, 'model__min_samples_split': 17}",0.36757068667051357,0.3504618937644342,0.35623556581986143,0.3580893820849364,0.007106577926319167,16,0.36988196759987363,0.2558845751191512,0.26133194922652264,0.2956994973151825,0.05250204849540462,17,0.601731708791986,0.5858611923090151,0.605801216844509,0.5977980393151701,0.0086025756330551,17
0.034435272216796875,0.003454455050332353,0.02255535125732422,0.001050416107541307,,8,14,9,"{'model__class_weight': None, 'model__max_depth': 8, 'model__min_samples_leaf': 14, 'model__min_samples_split': 9}",0.5556837853433353,0.5340646651270208,0.5508083140877598,0.5468522548527053,0.009258667767208184,1,0.5325153798995299,0.5142843958653555,0.5316876492287591,0.5261624749978814,0.008405865310394738,1,0.652347994924836,0.6735941137909046,0.6620408922727877,0.6626610003295094,0.008684767976915593,8
0.03979047139485677,0.0017713546335041813,0.018918196360270183,0.0008493435886417849,,16,13,19,"{'model__class_weight': None, 'model__max_depth': 16, 'model__min_samples_leaf': 13, 'model__min_samples_split': 19}",0.5435660703981535,0.5317551963048499,0.5433025404157044,0.5395412690395692,0.005506635905019054,2,0.5241849213431519,0.516607251709906,0.522673675323944,0.5211552827923339,0.0032745896615903156,3,0.663606701201154,0.6743344954744108,0.6620430666586223,0.6666614211113957,0.0054631060079359875,4
0.0327912171681722,0.0015126463238526013,0.016086339950561523,0.001099999368338264,,13,9,16,"{'model__class_weight': None, 'model__max_depth': 13, 'model__min_samples_leaf': 9, 'model__min_samples_split': 16}",0.5516445470282747,0.5219399538106235,0.5352193995381063,0.5362679667923348,0.012149494763748063,3,0.5369497812974757,0.5109528015598112,0.5243451834862993,0.5240825887811954,0.010614846704953619,2,0.6749642193684301,0.6632083970748109,0.6546325921365889,0.6642684028599434,0.008334125655881068,5
