stability
0.9687994674306408
0.968558267084887
0.9601748614484842
0.9838846792779735
0.9722845216758264
0.9772935544776389
0.9642499818861692
0.9665546259191128
0.9590566040967989
0.9492947500251908
0.9636019471775924
0.9638483118058937
0.9582603991904228
0.9393277022698765
0.9544061984531584
0.9644930206397884
0.9742602259963381
0.9557068329120537
0.9757015171017864
0.9741693138377836
0.9549310899307982
0.9477538880837368
0.9194341178214157
0.9201713985285335
0.9672642626551125
0.9589437680396957
0.9746125993944654
0.9655131265485684
0.976521983407862
0.9676548035473054
0.9603097364040202
0.9770184793672851
0.954303376707705
0.9692490751468422
0.96204543397576
0.948791918808227
0.9125193342350911
0.9545700523137802
0.9456245660843691
0.9669813297700163
0.9114341274565149
0.9476456448369396
0.9741319785810375
0.9390324690007766
0.9659552239958582
0.9223350645077878
0.9277953091917934
0.982188538271075
0.9614071158636738
0.9737192556598726
0.9629358203279177
0.9349954189133612
0.9060092371613276
0.961493240048703
0.9743450116079927
0.9718510774796041
0.9690064920412254
0.9586466876221656
0.9352120468868547
0.9742918784360654
0.9464804701541983
0.9434811897593537
0.9604333427480592
0.9719757485824433
0.9498660592945323
0.9668099233453095
0.9677010150017593
0.9755161076256661
0.9712787548240254
0.9101504169941375
0.9721229599168405
0.9753157579537031
0.9502193955858866
0.9739975006963364
0.9626548447208694
0.9148284163845044
0.9554346865343221
0.9263669852298242
0.9132004723944832
0.9779831585613636
0.9799034066638529
0.971517140060565
0.9721383591688372
0.9782357686694686
0.9729963601321838
0.9706448809935556
0.915230601222318
0.968150405857179
0.9258616611554635
0.9740719910331392
0.971638031984079
0.9397530073521996
0.9701533452909921
0.9544347639431913
0.9856759050047708
0.9656012944774889
0.9548623350518232
0.9528287317136929
0.9676462869232711
0.9504894997553436
0.9818779076508548
0.9516407682907043
0.9547321800477493
0.9683051101658756
0.9768861399037232
0.9722409697591788
0.9720047195573688
0.9702183116967347
0.956140367354474
0.9514506169409319
0.9492531582243534
0.9663380451936344
0.9764406032611265
0.9743509439831243
0.9546717340020769
0.9181725015018773
0.9689686165275249
0.9743449270195141
0.9397220678111149
0.9771079992058994
0.9697681250852733
0.9574901085209234
0.9726437340752478
0.9597661200241542
0.963580709484704
0.9533120819003055
0.9689603917861068
0.9777626996197131
0.9272649838405133
0.960810519329118
0.972665045035676
0.9630814239670732
0.9584780528376379
0.9675220305195681
0.9336270916558439
0.9653597366044967
0.957389438745944
0.9517514852334055
0.9442006546650036
0.963514074391019
0.9441097650657161
0.9499004264883237
0.9748606156055074
0.9697853805293912
0.9506368113727686
0.9758917015947389
0.9383931778046907
0.9628937813417449
0.9678746099900988
0.9586503274350588
0.94631500565093
0.9659704812095149
0.968982442070024
0.9758831811588659
0.9772340954891522
0.9396587941116213
0.9512439840848661
0.9655271700919615
0.9589410790214602
0.9757685904109227
0.9794799764750425
0.9568541787014263
0.9335946357973186
0.9745209048385028
0.9166417868205597
0.9551391724195073
0.9759630759438882
0.973600703870437
0.9740625376040809
0.9476119082870559
0.9694627995391607
0.9540644981844792
0.9401347511821496
0.9343288943243742
0.9780359183578042
0.9406664666196564
0.9668398505283239
0.9714207419722237
0.9683789593193263
0.9563809263785005
0.963822206889207
0.923782031283833
0.9482456630160208
0.9578579392664629
0.9654185867533239
0.9456671514037518
0.9837155078548514
0.9737620056442203
0.9719182560403369
0.9687300423509767
0.9766791721425659
0.9570324957541541
0.9429684127539874
0.9611334438398266
0.9679926867728985
0.9772525269341391
0.9588695909749286
0.9579188839431387
0.9597547750447961
0.9557914586841406
