mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
1.3618206183115642,0.0229609063345187,0.38940588633219403,0.002977923849227308,,14,19,364,"{'model__class_weight': None, 'model__max_depth': 14, 'model__min_samples_split': 19, 'model__n_estimators': 364}",0.7752808988764045,0.7153558052434457,0.7556390977443609,0.7487586006214038,0.024943404501978576,3,0.7374583228939813,0.6790678454409171,0.7132030740524942,0.7099097474624642,0.023951290352444435,15,0.8219251336898395,0.7804812834224599,0.7639784946236559,0.7887949705786518,0.024376098817829914,9
1.8651012579600017,0.23807164162182004,0.3936697642008464,0.010468669608634256,balanced,2,16,363,"{'model__class_weight': 'balanced', 'model__max_depth': 2, 'model__min_samples_split': 16, 'model__n_estimators': 363}",0.7153558052434457,0.7116104868913857,0.6804511278195489,0.7024724733181268,0.015646332809221286,16,0.7265741956753192,0.7235403073609985,0.6914581562425662,0.7138575530929613,0.01588711960514051,14,0.8107620320855614,0.7721256684491979,0.7471102150537635,0.7766659718628409,0.026183318088410453,19
1.1630433400472004,0.2454922726719471,0.24611409505208334,0.009097057150188236,balanced_subsample,3,15,180,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 3, 'model__min_samples_split': 15, 'model__n_estimators': 180}",0.7265917602996255,0.7303370786516854,0.6804511278195489,0.71245998892362,0.022685270467484014,15,0.7367366089062581,0.7401931795781589,0.6900025205104923,0.7223107696649698,0.02288892297995267,12,0.8173796791443849,0.7829545454545455,0.7498655913978495,0.7833999386655933,0.027564310166059026,15
0.449016809463501,0.08082582029117641,0.17014002799987793,0.013573025233837013,balanced,8,5,101,"{'model__class_weight': 'balanced', 'model__max_depth': 8, 'model__min_samples_split': 5, 'model__n_estimators': 101}",0.7715355805243446,0.7378277153558053,0.6917293233082706,0.7336975397294735,0.032711398989116895,13,0.7674113460227178,0.7358536871645486,0.688170643057861,0.7304785587483758,0.03257239378890173,11,0.8196524064171123,0.7804144385026738,0.750268817204301,0.7834452207080291,0.028406687517733797,14
1.2659750779469807,0.01809419977453026,0.3864584763844808,0.012641242625953442,balanced,6,11,359,"{'model__class_weight': 'balanced', 'model__max_depth': 6, 'model__min_samples_split': 11, 'model__n_estimators': 359}",0.7565543071161048,0.7378277153558053,0.7180451127819549,0.7374757117512883,0.015723282989874715,12,0.759334773186994,0.7438860388455517,0.7228181256465263,0.7420129792263573,0.014966577233989977,8,0.8185828877005348,0.7870320855614974,0.7620967741935484,0.7892372491518601,0.02311301674563829,8
0.915255626042684,0.02725396388476092,0.3340504964192708,0.003080612382639617,balanced,18,13,261,"{'model__class_weight': 'balanced', 'model__max_depth': 18, 'model__min_samples_split': 13, 'model__n_estimators': 261}",0.7902621722846442,0.7303370786516854,0.7368421052631579,0.7524804520664959,0.026847378888646644,1,0.7869389633858752,0.7321680134505566,0.7315146505005969,0.750207209112343,0.025974642118733977,2,0.8236631016042781,0.7891042780748663,0.7586693548387098,0.7904789115059514,0.026551384050040268,5
1.5751957098642986,0.04542115500857429,0.38266738255818683,0.00962455724489568,balanced,4,15,450,"{'model__class_weight': 'balanced', 'model__max_depth': 4, 'model__min_samples_split': 15, 'model__n_estimators': 450}",0.7378277153558053,0.7490636704119851,0.6879699248120301,0.7249537701932735,0.026550772567465405,14,0.7467430562368924,0.7566113326535749,0.6972965788514219,0.7335503225806298,0.025949902641388595,10,0.8179144385026738,0.7786764705882352,0.7557795698924732,0.7841234929944608,0.02565720190150859,13
1.6535022258758545,0.09543293523833128,0.2489168643951416,0.038115687716274785,balanced_subsample,8,15,314,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 8, 'model__min_samples_split': 15, 'model__n_estimators': 314}",0.7602996254681648,0.7415730337078652,0.7180451127819549,0.7399725906526616,0.017287413997221193,10,0.7611349015642037,0.7459694520605223,0.7212506699444863,0.742785007856404,0.016437629525789775,7,0.8221256684491979,0.7894385026737968,0.7620967741935484,0.7912203151055143,0.024539059721803452,3
1.419205109278361,0.05015503055517895,0.19959870974222818,0.010402594127592917,,8,17,336,"{'model__class_weight': None, 'model__max_depth': 8, 'model__min_samples_split': 17, 'model__n_estimators': 336}",0.7453183520599251,0.7078651685393258,0.7593984962406015,0.7375273389466175,0.021747733674884636,11,0.6900055486197808,0.661879150723072,0.7189699798829258,0.6902848930752595,0.023308070398233408,18,0.8121657754010696,0.7864304812834225,0.7659274193548388,0.7881745586797769,0.018916972043429833,11
0.6583613554636637,0.05731722339478166,0.17150171597798666,0.016328065381381138,balanced,15,14,140,"{'model__class_weight': 'balanced', 'model__max_depth': 15, 'model__min_samples_split': 14, 'model__n_estimators': 140}",0.7865168539325843,0.7378277153558053,0.7293233082706767,0.7512226258530221,0.025197131275425177,2,0.7844817775550584,0.7387412985858478,0.7261986134166585,0.7498072298525216,0.025047593784566464,3,0.8234625668449198,0.7900401069518718,0.7584677419354838,0.7906568052440918,0.02653760920956998,4
